,2014,1991,2016,2018,2013,2012
2018-03-28 08:00:00,0.183386,0.035876,0.123251,0.187153,0.124432,0.18753
2018-03-28 09:00:00,0.404707,0.115369,0.217704,0.41381,0.266089,0.412253
2018-03-28 10:00:00,0.594573,0.186924,0.269315,0.609664,0.437797,0.598099
2018-03-28 11:00:00,0.723808,0.262825,0.315472,0.746296,0.470221,0.734859
2018-03-28 12:00:00,0.78387,0.254008,0.385297,0.812494,0.46035,0.797712
2018-03-28 13:00:00,0.800872,0.212654,0.437334,0.828567,0.4403,0.811355
2018-03-28 14:00:00,0.688667,0.156426,0.378155,0.791893,0.375472,0.780642
2018-03-28 15:00:00,0.528104,0.119471,0.300979,0.696381,0.301173,0.697096
2018-03-28 16:00:00,0.355362,0.092785,0.2544,0.540664,0.199429,0.54896
2018-03-28 17:00:00,0.23342,0.0564,0.206909,0.337071,0.159364,0.346633
2018-03-28 18:00:00,0.109613,0.020682,0.112543,0.132108,0.095937,0.135155
2018-03-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29 07:00:00,0.0,0.035109,0.054303,0.060707,0.014452,0.041282
2018-03-29 08:00:00,0.014793,0.107255,0.181896,0.191895,0.072469,0.149069
2018-03-29 09:00:00,0.035261,0.239661,0.398956,0.419106,0.154596,0.277257
2018-03-29 10:00:00,0.055793,0.391008,0.523764,0.604905,0.248085,0.46361
2018-03-29 11:00:00,0.058542,0.535595,0.577572,0.733545,0.324426,0.623914
2018-03-29 12:00:00,0.0683,0.57195,0.622273,0.796338,0.347931,0.758696
2018-03-29 13:00:00,0.067229,0.549756,0.669537,0.806429,0.316619,0.760612
2018-03-29 14:00:00,0.057682,0.464388,0.686078,0.769575,0.27811,0.706487
2018-03-29 15:00:00,0.037629,0.374011,0.629514,0.67878,0.250382,0.615943
2018-03-29 16:00:00,0.018529,0.262442,0.520244,0.524239,0.214326,0.495386
2018-03-29 17:00:00,0.00664,0.15766,0.352805,0.320421,0.141652,0.322999
2018-03-29 18:00:00,0.0,0.068996,0.138664,0.123168,0.061651,0.128628
2018-03-29 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 07:00:00,0.003308,0.0,0.05043,0.038383,0.053259,0.056219
2018-03-30 08:00:00,0.036792,0.0,0.147391,0.148181,0.177701,0.184086
2018-03-30 09:00:00,0.068958,0.017848,0.294363,0.330058,0.384033,0.403414
2018-03-30 10:00:00,0.125202,0.037464,0.467956,0.509253,0.554486,0.595443
2018-03-30 11:00:00,0.173117,0.06492,0.576649,0.643041,0.672397,0.727862
2018-03-30 12:00:00,0.220662,0.079748,0.582659,0.716417,0.740134,0.794174
2018-03-30 13:00:00,0.218678,0.085185,0.476517,0.748453,0.758758,0.784429
2018-03-30 14:00:00,0.211216,0.071531,0.367977,0.733473,0.728262,0.69475
2018-03-30 15:00:00,0.203212,0.058081,0.292211,0.663591,0.638903,0.558623
2018-03-30 16:00:00,0.187878,0.04081,0.224217,0.522563,0.49631,0.411465
2018-03-30 17:00:00,0.139861,0.025592,0.147003,0.323969,0.305083,0.267449
2018-03-30 18:00:00,0.065189,0.006083,0.063857,0.125812,0.119429,0.113118
2018-03-30 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31 07:00:00,0.063992,0.006444,0.013854,0.057424,0.003747,0.030855
2018-03-31 08:00:00,0.155824,0.045586,0.056552,0.167062,0.027042,0.117957
2018-03-31 09:00:00,0.284214,0.099665,0.103375,0.344993,0.065486,0.244198
2018-03-31 10:00:00,0.343749,0.15832,0.139036,0.532558,0.120316,0.418454
2018-03-31 11:00:00,0.344184,0.208398,0.147245,0.666455,0.193758,0.54517
2018-03-31 12:00:00,0.28037,0.226581,0.171156,0.74467,0.287072,0.545183
2018-03-31 13:00:00,0.296624,0.226772,0.177686,0.761521,0.346965,0.434792
2018-03-31 14:00:00,0.357637,0.214384,0.19222,0.652035,0.369144,0.330104
2018-03-31 15:00:00,0.464118,0.197255,0.170159,0.492029,0.346131,0.304367
2018-03-31 16:00:00,0.442781,0.157669,0.1418,0.312068,0.302921,0.260206
2018-03-31 17:00:00,0.305938,0.096471,0.0965,0.214345,0.221276,0.173985
2018-03-31 18:00:00,0.125863,0.041104,0.044925,0.105546,0.104474,0.062855
2018-03-31 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01 07:00:00,0.025793,0.005018,0.015086,0.042854,0.050658,0.0
2018-04-01 08:00:00,0.095159,0.047121,0.069198,0.145137,0.177088,0.001084
2018-04-01 09:00:00,0.163957,0.127758,0.12826,0.281324,0.388722,0.052504
2018-04-01 10:00:00,0.266685,0.242453,0.16856,0.437351,0.5875,0.276134
2018-04-01 11:00:00,0.45198,0.400387,0.177392,0.553476,0.713348,0.583108
2018-04-01 12:00:00,0.652949,0.528978,0.179223,0.599813,0.77441,0.822219
2018-04-01 13:00:00,0.777026,0.625504,0.176001,0.608609,0.771745,0.856335
2018-04-01 14:00:00,0.760658,0.596976,0.162973,0.604114,0.646491,0.823836
2018-04-01 15:00:00,0.68792,0.520472,0.1288,0.584814,0.483063,0.730227
2018-04-01 16:00:00,0.542551,0.383774,0.080585,0.468993,0.32724,0.566175
2018-04-01 17:00:00,0.345635,0.251335,0.03753,0.279524,0.22634,0.346986
2018-04-01 18:00:00,0.133236,0.11326,0.00605,0.109213,0.109824,0.133142
2018-04-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 07:00:00,0.045536,0.061991,0.007144,0.045706,0.0,0.059237
2018-04-02 08:00:00,0.170085,0.19181,0.045366,0.154353,0.003753,0.193228
2018-04-02 09:00:00,0.381777,0.407243,0.066791,0.350885,0.018751,0.432028
2018-04-02 10:00:00,0.573997,0.550513,0.134087,0.547322,0.03373,0.642017
2018-04-02 11:00:00,0.692287,0.641425,0.162443,0.666876,0.053641,0.778966
2018-04-02 12:00:00,0.743811,0.698291,0.200454,0.698788,0.078574,0.840181
2018-04-02 13:00:00,0.753894,0.73894,0.164809,0.691767,0.123163,0.854061
2018-04-02 14:00:00,0.628617,0.745413,0.157181,0.682798,0.135236,0.822627
2018-04-02 15:00:00,0.460977,0.680363,0.160623,0.632807,0.135511,0.735928
2018-04-02 16:00:00,0.307649,0.555617,0.170044,0.506736,0.115364,0.579462
2018-04-02 17:00:00,0.217393,0.355513,0.141161,0.307911,0.102232,0.362464
2018-04-02 18:00:00,0.110651,0.140169,0.07442,0.11847,0.063378,0.138303
2018-04-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 07:00:00,0.056109,0.056931,0.025413,0.061229,0.046337,0.059181
2018-04-03 08:00:00,0.138881,0.192811,0.111147,0.179777,0.090211,0.175182
2018-04-03 09:00:00,0.24735,0.419469,0.261653,0.372138,0.228068,0.362939
2018-04-03 10:00:00,0.310438,0.630011,0.408682,0.531318,0.400977,0.533393
2018-04-03 11:00:00,0.317002,0.762352,0.529511,0.662326,0.652433,0.655105
2018-04-03 12:00:00,0.300598,0.8272,0.559986,0.75035,0.782708,0.630386
2018-04-03 13:00:00,0.253463,0.839423,0.463563,0.787858,0.828632,0.559669
2018-04-03 14:00:00,0.206835,0.803088,0.330086,0.762538,0.745613,0.493779
2018-04-03 15:00:00,0.136135,0.707719,0.238565,0.673874,0.606496,0.454457
2018-04-03 16:00:00,0.077735,0.549516,0.215132,0.525075,0.438343,0.367748
2018-04-03 17:00:00,0.040272,0.346122,0.180986,0.327289,0.294856,0.198942
2018-04-03 18:00:00,0.013955,0.13582,0.085989,0.127052,0.131899,0.074653
2018-04-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 07:00:00,0.04818,0.071409,0.005295,0.056116,0.044302,0.0
2018-04-04 08:00:00,0.140905,0.1958,0.062791,0.139585,0.170749,0.0
2018-04-04 09:00:00,0.327441,0.401669,0.128078,0.248282,0.343288,0.029903
2018-04-04 10:00:00,0.474647,0.50748,0.206556,0.27488,0.402705,0.08999
2018-04-04 11:00:00,0.600067,0.540204,0.264724,0.310855,0.35397,0.156323
2018-04-04 12:00:00,0.561108,0.514124,0.300854,0.308209,0.300905,0.192537
2018-04-04 13:00:00,0.518331,0.489787,0.268849,0.311874,0.31386,0.242843
2018-04-04 14:00:00,0.435716,0.411964,0.199588,0.280055,0.341307,0.32543
2018-04-04 15:00:00,0.402446,0.310744,0.122266,0.270888,0.336305,0.383494
2018-04-04 16:00:00,0.341635,0.207889,0.074819,0.234,0.305996,0.366809
2018-04-04 17:00:00,0.248995,0.125065,0.037517,0.167847,0.227824,0.239606
2018-04-04 18:00:00,0.118102,0.054355,0.010747,0.066746,0.114453,0.108845
2018-04-04 19:00:00,0.003575,0.0,0.0,0.0,0.005093,0.0
2018-04-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05 07:00:00,0.022644,0.008312,0.001026,0.020774,0.004699,0.076642
2018-04-05 08:00:00,0.115552,0.035582,0.02809,0.094831,0.191521,0.206757
2018-04-05 09:00:00,0.200975,0.081444,0.054326,0.208802,0.38518,0.433244
2018-04-05 10:00:00,0.282887,0.13445,0.079719,0.257736,0.537288,0.622185
2018-04-05 11:00:00,0.326996,0.193359,0.098359,0.275763,0.625063,0.75225
2018-04-05 12:00:00,0.339789,0.22891,0.143475,0.277264,0.574467,0.817501
2018-04-05 13:00:00,0.313259,0.241638,0.177544,0.307668,0.468832,0.812526
2018-04-05 14:00:00,0.277668,0.258725,0.214998,0.289363,0.370177,0.759608
2018-04-05 15:00:00,0.204993,0.236441,0.227161,0.220834,0.303445,0.65665
2018-04-05 16:00:00,0.127449,0.191713,0.212757,0.143799,0.23871,0.517757
2018-04-05 17:00:00,0.050701,0.104688,0.15932,0.089087,0.135461,0.331692
2018-04-05 18:00:00,0.017024,0.043824,0.075241,0.038897,0.058831,0.13282
2018-04-05 19:00:00,0.0,0.0,0.001447,0.0,0.0,0.009851
2018-04-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06 07:00:00,0.012121,0.005773,0.013837,0.0,0.0,0.015847
2018-04-06 08:00:00,0.132567,0.078322,0.183026,0.011737,0.002917,0.142674
2018-04-06 09:00:00,0.279522,0.149144,0.389411,0.02486,0.012296,0.253549
2018-04-06 10:00:00,0.445544,0.167962,0.55455,0.046279,0.034457,0.381271
2018-04-06 11:00:00,0.639945,0.128532,0.644886,0.059203,0.074542,0.515729
2018-04-06 12:00:00,0.758056,0.119457,0.65491,0.066173,0.119834,0.610797
2018-04-06 13:00:00,0.795291,0.176726,0.641588,0.056788,0.145402,0.573315
2018-04-06 14:00:00,0.787904,0.231886,0.52451,0.050376,0.116079,0.448165
2018-04-06 15:00:00,0.715864,0.235089,0.392229,0.050885,0.075051,0.35672
2018-04-06 16:00:00,0.574282,0.171506,0.250428,0.065666,0.038362,0.28632
2018-04-06 17:00:00,0.372866,0.094807,0.160043,0.073019,0.024997,0.212449
2018-04-06 18:00:00,0.144138,0.028285,0.075454,0.051727,0.011523,0.092331
2018-04-06 19:00:00,0.025937,0.0,0.004155,0.006064,0.0,0.004011
2018-04-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07 07:00:00,0.012917,0.0,0.024379,0.02345,0.026682,0.00631
2018-04-07 08:00:00,0.177958,0.004555,0.078616,0.089475,0.096108,0.211975
2018-04-07 09:00:00,0.325607,0.033261,0.172712,0.160424,0.154221,0.446837
2018-04-07 10:00:00,0.422991,0.06682,0.240209,0.201315,0.200259,0.638192
2018-04-07 11:00:00,0.479709,0.08837,0.279248,0.256499,0.260722,0.768088
2018-04-07 12:00:00,0.462529,0.083184,0.257624,0.23863,0.322492,0.828392
2018-04-07 13:00:00,0.407386,0.063198,0.255023,0.274639,0.321832,0.839373
2018-04-07 14:00:00,0.351705,0.042579,0.274292,0.300049,0.282368,0.804582
2018-04-07 15:00:00,0.304723,0.030384,0.26196,0.37013,0.233236,0.710689
2018-04-07 16:00:00,0.271761,0.027915,0.190092,0.340198,0.233763,0.54961
2018-04-07 17:00:00,0.192572,0.025015,0.096009,0.234697,0.187071,0.343658
2018-04-07 18:00:00,0.098582,0.014734,0.025674,0.106588,0.10436,0.13577
2018-04-07 19:00:00,0.018183,0.0,0.0,0.017613,0.013214,0.025816
2018-04-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 07:00:00,0.011995,0.000325,0.0,0.023807,0.008614,0.009374
2018-04-08 08:00:00,0.197219,0.046581,0.008465,0.16965,0.21738,0.194314
2018-04-08 09:00:00,0.412192,0.117465,0.034399,0.339137,0.454673,0.426787
2018-04-08 10:00:00,0.600448,0.194693,0.062787,0.531638,0.647174,0.629759
2018-04-08 11:00:00,0.732265,0.253306,0.079004,0.625294,0.775485,0.782633
2018-04-08 12:00:00,0.757521,0.272458,0.072553,0.750379,0.83663,0.847877
2018-04-08 13:00:00,0.677406,0.257534,0.066154,0.818633,0.847214,0.861429
2018-04-08 14:00:00,0.479274,0.291884,0.068483,0.774828,0.809801,0.829302
2018-04-08 15:00:00,0.333932,0.307295,0.062677,0.629199,0.716914,0.7361
2018-04-08 16:00:00,0.254725,0.299821,0.043527,0.450766,0.5657,0.580461
2018-04-08 17:00:00,0.217615,0.176631,0.013625,0.29282,0.358636,0.369089
2018-04-08 18:00:00,0.116893,0.069224,0.0,0.128914,0.139007,0.14317
2018-04-08 19:00:00,0.026472,0.005103,0.0,0.025502,0.033914,0.033808
2018-04-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09 07:00:00,0.015478,0.027144,0.013612,0.022957,0.010695,0.017637
2018-04-09 08:00:00,0.194603,0.13631,0.062904,0.152105,0.107225,0.194726
2018-04-09 09:00:00,0.399033,0.323856,0.130735,0.270536,0.191782,0.400164
2018-04-09 10:00:00,0.568245,0.520922,0.188931,0.334617,0.297397,0.584447
2018-04-09 11:00:00,0.676705,0.656678,0.233966,0.426344,0.363545,0.700586
2018-04-09 12:00:00,0.72388,0.65767,0.25992,0.535495,0.503103,0.754316
2018-04-09 13:00:00,0.73716,0.583893,0.302944,0.652056,0.610062,0.746852
2018-04-09 14:00:00,0.71392,0.487808,0.35515,0.684956,0.654754,0.693112
2018-04-09 15:00:00,0.644339,0.394631,0.386501,0.628907,0.593211,0.576819
2018-04-09 16:00:00,0.512465,0.309719,0.352565,0.493903,0.481985,0.417779
2018-04-09 17:00:00,0.334424,0.191426,0.253486,0.311324,0.315252,0.248309
2018-04-09 18:00:00,0.133933,0.085163,0.118221,0.124286,0.130823,0.104174
2018-04-09 19:00:00,0.034565,0.011563,0.031231,0.027623,0.031796,0.018228
2018-04-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 07:00:00,0.014745,0.029335,0.029802,0.012943,0.024992,0.020699
2018-04-10 08:00:00,0.2007,0.110614,0.104679,0.191466,0.07649,0.180448
2018-04-10 09:00:00,0.408532,0.178191,0.201661,0.395819,0.168725,0.362518
2018-04-10 10:00:00,0.580676,0.19965,0.300961,0.58408,0.382495,0.52918
2018-04-10 11:00:00,0.702807,0.173005,0.380993,0.724725,0.629477,0.632629
2018-04-10 12:00:00,0.759802,0.124873,0.41685,0.731496,0.722288,0.67602
2018-04-10 13:00:00,0.770099,0.084423,0.383153,0.647126,0.665518,0.666454
2018-04-10 14:00:00,0.734292,0.068555,0.342688,0.572812,0.600644,0.600513
2018-04-10 15:00:00,0.644844,0.058194,0.30278,0.477742,0.567825,0.484038
2018-04-10 16:00:00,0.497075,0.042405,0.254816,0.385977,0.500364,0.340894
2018-04-10 17:00:00,0.306668,0.019278,0.184541,0.237063,0.321709,0.211987
2018-04-10 18:00:00,0.123493,0.001281,0.082928,0.112421,0.135913,0.095383
2018-04-10 19:00:00,0.028504,0.0,0.014537,0.035448,0.037323,0.016576
2018-04-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 07:00:00,0.027449,0.006233,0.004577,0.029749,0.033922,0.030934
2018-04-11 08:00:00,0.178993,0.040841,0.037034,0.129913,0.16129,0.106132
2018-04-11 09:00:00,0.350427,0.089834,0.080667,0.197675,0.25794,0.189183
2018-04-11 10:00:00,0.520895,0.12842,0.118046,0.19219,0.314778,0.210275
2018-04-11 11:00:00,0.633416,0.140126,0.191856,0.171213,0.301089,0.199749
2018-04-11 12:00:00,0.681645,0.12988,0.271243,0.195192,0.265926,0.194273
2018-04-11 13:00:00,0.569714,0.164471,0.357909,0.23707,0.221024,0.201593
2018-04-11 14:00:00,0.437266,0.182946,0.400921,0.279763,0.223763,0.206827
2018-04-11 15:00:00,0.340132,0.181607,0.371617,0.288145,0.267462,0.158795
2018-04-11 16:00:00,0.295504,0.127863,0.294645,0.279103,0.288119,0.110775
2018-04-11 17:00:00,0.222654,0.076632,0.174066,0.197,0.219832,0.057236
2018-04-11 18:00:00,0.093519,0.035981,0.079587,0.091257,0.104477,0.018094
2018-04-11 19:00:00,0.019655,0.0,0.014021,0.020496,0.02022,0.0
